id,source_type,title,short_desc,url,tags,author,stars_or_downloads,updated_at
hf_Qwen/Qwen3-Reranker-0.6B,hf_model,Qwen/Qwen3-Reranker-0.6B,,https://huggingface.co/Qwen/Qwen3-Reranker-0.6B,"transformers, safetensors, qwen3, text-generation, text-ranking, arxiv:2506.05176, base_model:Qwen/Qwen3-0.6B-Base, base_model:finetune:Qwen/Qwen3-0.6B-Base, license:apache-2.0, autotrain_compatible, text-generation-inference, endpoints_compatible, region:us",,1386123,2025-10-29T15:01:34.726299Z
hf_amazon/chronos-bolt-base,hf_model,amazon/chronos-bolt-base,,https://huggingface.co/amazon/chronos-bolt-base,"safetensors, t5, time series, forecasting, pretrained models, foundation models, time series foundation models, time-series, time-series-forecasting, arxiv:1910.10683, arxiv:2403.07815, license:apache-2.0, region:us",,1372085,2025-10-29T15:01:34.726299Z
hf_Helsinki-NLP/opus-mt-fr-en,hf_model,Helsinki-NLP/opus-mt-fr-en,,https://huggingface.co/Helsinki-NLP/opus-mt-fr-en,"transformers, pytorch, tf, jax, marian, text2text-generation, translation, fr, en, license:apache-2.0, endpoints_compatible, region:us",,1361144,2025-10-29T15:01:34.726299Z
hf_distil-whisper/distil-large-v3,hf_model,distil-whisper/distil-large-v3,,https://huggingface.co/distil-whisper/distil-large-v3,"transformers, jax, tensorboard, onnx, safetensors, whisper, automatic-speech-recognition, audio, transformers.js, en, arxiv:2311.00430, arxiv:2210.13352, license:mit, endpoints_compatible, region:us",,1354348,2025-10-29T15:01:34.726299Z
hf_google/gemma-3-12b-it,hf_model,google/gemma-3-12b-it,,https://huggingface.co/google/gemma-3-12b-it,"transformers, safetensors, gemma3, image-text-to-text, conversational, arxiv:1905.07830, arxiv:1905.10044, arxiv:1911.11641, arxiv:1904.09728, arxiv:1705.03551, arxiv:1911.01547, arxiv:1907.10641, arxiv:1903.00161, arxiv:2009.03300, arxiv:2304.06364, arxiv:2103.03874, arxiv:2110.14168, arxiv:2311.12022, arxiv:2108.07732, arxiv:2107.03374, arxiv:2210.03057, arxiv:2106.03193, arxiv:1910.11856, arxiv:2502.12404, arxiv:2502.21228, arxiv:2404.16816, arxiv:2104.12756, arxiv:2311.16502, arxiv:2203.10244, arxiv:2404.12390, arxiv:1810.12440, arxiv:1908.02660, arxiv:2312.11805, base_model:google/gemma-3-12b-pt, base_model:finetune:google/gemma-3-12b-pt, license:gemma, text-generation-inference, endpoints_compatible, region:us",,1350941,2025-10-29T15:01:34.726299Z
hf_pyannote/voice-activity-detection,hf_model,pyannote/voice-activity-detection,,https://huggingface.co/pyannote/voice-activity-detection,"pyannote-audio, pyannote, pyannote-audio-pipeline, audio, voice, speech, speaker, voice-activity-detection, automatic-speech-recognition, dataset:ami, dataset:dihard, dataset:voxconverse, license:mit, region:us",,1347067,2025-10-29T15:01:34.726299Z
hf_google-t5/t5-base,hf_model,google-t5/t5-base,,https://huggingface.co/google-t5/t5-base,"transformers, pytorch, tf, jax, rust, safetensors, t5, text2text-generation, summarization, translation, en, fr, ro, de, dataset:c4, arxiv:1805.12471, arxiv:1708.00055, arxiv:1704.05426, arxiv:1606.05250, arxiv:1808.09121, arxiv:1810.12885, arxiv:1905.10044, arxiv:1910.09700, license:apache-2.0, text-generation-inference, endpoints_compatible, region:us",,1345628,2025-10-29T15:01:34.726299Z
hf_openai-community/gpt2-large,hf_model,openai-community/gpt2-large,,https://huggingface.co/openai-community/gpt2-large,"transformers, pytorch, tf, jax, rust, onnx, safetensors, gpt2, text-generation, en, arxiv:1910.09700, license:mit, autotrain_compatible, text-generation-inference, endpoints_compatible, region:us",,1336484,2025-10-29T15:01:34.726299Z
hf_Qwen/Qwen3-30B-A3B-Instruct-2507,hf_model,Qwen/Qwen3-30B-A3B-Instruct-2507,,https://huggingface.co/Qwen/Qwen3-30B-A3B-Instruct-2507,"transformers, safetensors, qwen3_moe, text-generation, conversational, arxiv:2402.17463, arxiv:2407.02490, arxiv:2501.15383, arxiv:2404.06654, arxiv:2505.09388, license:apache-2.0, autotrain_compatible, endpoints_compatible, region:us",,1334568,2025-10-29T15:01:34.726299Z
hf_facebook/roberta-hate-speech-dynabench-r4-target,hf_model,facebook/roberta-hate-speech-dynabench-r4-target,,https://huggingface.co/facebook/roberta-hate-speech-dynabench-r4-target,"transformers, pytorch, safetensors, roberta, text-classification, en, arxiv:2012.15761, autotrain_compatible, endpoints_compatible, region:us",,1319348,2025-10-29T15:01:34.726299Z
hf_Qwen/Qwen3-4B,hf_model,Qwen/Qwen3-4B,,https://huggingface.co/Qwen/Qwen3-4B,"transformers, safetensors, qwen3, text-generation, conversational, arxiv:2309.00071, arxiv:2505.09388, base_model:Qwen/Qwen3-4B-Base, base_model:finetune:Qwen/Qwen3-4B-Base, license:apache-2.0, autotrain_compatible, text-generation-inference, endpoints_compatible, region:us",,1311679,2025-10-29T15:01:34.726299Z
gh_Significant-Gravitas/AutoGPT,github_repo,Significant-Gravitas/AutoGPT,"AutoGPT is the vision of accessible AI for everyone, to use and to build on. Our mission is to provide the tools, so that you can focus on what matters.",https://github.com/Significant-Gravitas/AutoGPT,"ai, artificial-intelligence, autonomous-agents, gpt-4, llama-api, openai, python",Significant-Gravitas,179360,2025-10-29T14:49:21Z
gh_AUTOMATIC1111/stable-diffusion-webui,github_repo,AUTOMATIC1111/stable-diffusion-webui,Stable Diffusion web UI,https://github.com/AUTOMATIC1111/stable-diffusion-webui,"ai, ai-art, deep-learning, diffusion, gradio, image-generation, image2image, img2img, pytorch, stable-diffusion, text2image, torch, txt2img, unstable, upscaling, web",AUTOMATIC1111,157669,2025-10-29T14:57:40Z
gh_ollama/ollama,github_repo,ollama/ollama,"Get up and running with OpenAI gpt-oss, DeepSeek-R1, Gemma 3 and other models.",https://github.com/ollama/ollama,"deepseek, gemma, gemma3, gemma3n, go, golang, gpt-oss, llama, llama2, llama3, llava, llm, llms, mistral, ollama, phi4, qwen",ollama,154961,2025-10-29T14:53:26Z
gh_huggingface/transformers,github_repo,huggingface/transformers,"🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. ",https://github.com/huggingface/transformers,"audio, deep-learning, deepseek, gemma, glm, hacktoberfest, llm, machine-learning, model-hub, natural-language-processing, nlp, pretrained-models, python, pytorch, pytorch-transformers, qwen, speech-recognition, transformer, vlm",huggingface,151800,2025-10-29T14:49:00Z
gh_langchain-ai/langchain,github_repo,langchain-ai/langchain,🦜🔗 Build context-aware reasoning applications,https://github.com/langchain-ai/langchain,"agents, ai, ai-agents, ai-agents-framework, aiagentframework, anthropic, chatgpt, enterprise, framework, gemini, generative-ai, langchain, llm, multiagent, open-source, openai, pydantic, python, rag",langchain-ai,118372,2025-10-29T14:59:29Z
gh_langgenius/dify,github_repo,langgenius/dify,Production-ready platform for agentic workflow development.,https://github.com/langgenius/dify,"agent, agentic-ai, agentic-framework, agentic-workflow, ai, automation, gemini, genai, gpt, gpt-4, llm, low-code, mcp, nextjs, no-code, openai, orchestration, python, rag, workflow",langgenius,117596,2025-10-29T14:54:08Z
gh_open-webui/open-webui,github_repo,open-webui/open-webui,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)",https://github.com/open-webui/open-webui,"ai, llm, llm-ui, llm-webui, llms, mcp, ollama, ollama-webui, open-webui, openai, openapi, rag, self-hosted, ui, webui",open-webui,113679,2025-10-29T14:56:03Z
gh_comfyanonymous/ComfyUI,github_repo,comfyanonymous/ComfyUI,"The most powerful and modular diffusion model GUI, api and backend with a graph/nodes interface.",https://github.com/comfyanonymous/ComfyUI,"ai, comfy, comfyui, python, pytorch, stable-diffusion",comfyanonymous,92239,2025-10-29T14:37:27Z
gh_rasbt/LLMs-from-scratch,github_repo,rasbt/LLMs-from-scratch,"Implement a ChatGPT-like LLM in PyTorch from scratch, step by step",https://github.com/rasbt/LLMs-from-scratch,"ai, artificial-intelligence, chatgpt, deep-learning, from-scratch, gpt, language-model, large-language-models, llm, machine-learning, python, pytorch, transformer",rasbt,77042,2025-10-29T14:53:21Z
gh_hacksider/Deep-Live-Cam,github_repo,hacksider/Deep-Live-Cam,real time face swap and one-click video deepfake with only a single image,https://github.com/hacksider/Deep-Live-Cam,"ai, ai-deep-fake, ai-face, ai-webcam, artificial-intelligence, deep-fake, deepfake, deepfake-webcam, faceswap, fake-webcam, gan, real-time-deepfake, realtime, realtime-deepfake, realtime-face-changer, video-deepfake, webcam, webcamera",hacksider,74234,2025-10-29T14:39:42Z
gh_browser-use/browser-use,github_repo,browser-use/browser-use,🌐 Make websites accessible for AI agents. Automate tasks online with ease.,https://github.com/browser-use/browser-use,"ai-agents, ai-tools, browser-automation, browser-use, llm, playwright, python",browser-use,71906,2025-10-29T14:58:21Z
gh_infiniflow/ragflow,github_repo,infiniflow/ragflow,RAGFlow is a leading open-source Retrieval-Augmented Generation (RAG) engine that fuses cutting-edge RAG with Agent capabilities to create a superior context layer for LLMs,https://github.com/infiniflow/ragflow,"agent, agentic, agentic-ai, agentic-workflow, ai, ai-search, deep-learning, deep-research, deepseek, deepseek-r1, document-parser, document-understanding, graphrag, llm, mcp, multi-agent, ollama, openai, rag, retrieval-augmented-generation",infiniflow,66755,2025-10-29T13:35:50Z
gh_mlabonne/llm-course,github_repo,mlabonne/llm-course,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.,https://github.com/mlabonne/llm-course,"course, large-language-models, llm, machine-learning, roadmap",mlabonne,66269,2025-10-29T14:46:37Z
gh_firecrawl/firecrawl,github_repo,firecrawl/firecrawl,🔥 The Web Data API for AI - Turn entire websites into LLM-ready markdown or structured data,https://github.com/firecrawl/firecrawl,"ai, ai-agents, ai-crawler, ai-scraping, ai-search, crawler, data-extraction, html-to-markdown, llm, markdown, scraper, scraping, web-crawler, web-data, web-data-extraction, web-scraper, web-scraping, web-search, webscraping",firecrawl,65326,2025-10-29T15:01:25Z
gh_OpenHands/OpenHands,github_repo,OpenHands/OpenHands,"🙌 OpenHands: Code Less, Make More",https://github.com/OpenHands/OpenHands,"agent, artificial-intelligence, chatgpt, claude-ai, cli, developer-tools, gpt, llm, openai",OpenHands,64549,2025-10-29T14:52:37Z
gh_vllm-project/vllm,github_repo,vllm-project/vllm,A high-throughput and memory-efficient inference and serving engine for LLMs,https://github.com/vllm-project/vllm,"amd, blackwell, cuda, deepseek, deepseek-v3, gpt, gpt-oss, inference, kimi, llama, llm, llm-serving, model-serving, moe, openai, pytorch, qwen, qwen3, tpu, transformer",vllm-project,61352,2025-10-29T14:55:20Z
gh_hiyouga/LLaMA-Factory,github_repo,hiyouga/LLaMA-Factory,Unified Efficient Fine-Tuning of 100+ LLMs & VLMs (ACL 2024),https://github.com/hiyouga/LLaMA-Factory,"agent, ai, deepseek, fine-tuning, gemma, gpt, instruction-tuning, large-language-models, llama, llama3, llm, lora, moe, nlp, peft, qlora, quantization, qwen, rlhf, transformers",hiyouga,61102,2025-10-29T14:45:32Z
gh_FoundationAgents/MetaGPT,github_repo,FoundationAgents/MetaGPT,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming",https://github.com/FoundationAgents/MetaGPT,"agent, gpt, llm, metagpt, multi-agent",FoundationAgents,59136,2025-10-29T13:50:14Z
gh_AntonOsika/gpt-engineer,github_repo,AntonOsika/gpt-engineer,CLI platform to experiment with codegen. Precursor to: https://lovable.dev,https://github.com/AntonOsika/gpt-engineer,"ai, autonomous-agent, code-generation, codebase-generation, codegen, coding-assistant, gpt-4, gpt-engineer, openai, python",AntonOsika,54978,2025-10-29T14:25:52Z
gh_OpenBB-finance/OpenBB,github_repo,OpenBB-finance/OpenBB,"Financial data platform for analysts, quants and AI agents.",https://github.com/OpenBB-finance/OpenBB,"ai, crypto, derivatives, economics, equity, finance, fixed-income, machine-learning, openbb, options, python, quantitative-finance, stocks",OpenBB-finance,53987,2025-10-29T14:51:04Z
gh_microsoft/autogen,github_repo,microsoft/autogen,A programming framework for agentic AI,https://github.com/microsoft/autogen,"agentic, agentic-agi, agents, ai, autogen, autogen-ecosystem, chatgpt, framework, llm-agent, llm-framework",microsoft,51209,2025-10-29T14:51:10Z
gh_Mintplex-Labs/anything-llm,github_repo,Mintplex-Labs/anything-llm,"The all-in-one Desktop & Docker AI application with built-in RAG, AI agents, No-code agent builder, MCP compatibility,  and more.",https://github.com/Mintplex-Labs/anything-llm,"ai-agents, custom-ai-agents, deepseek, kimi, llama3, llm, lmstudio, local-llm, localai, mcp, mcp-servers, moonshot, multimodal, no-code, ollama, qwen3, rag, vector-database, web-scraping",Mintplex-Labs,50514,2025-10-29T14:27:02Z
gh_unslothai/unsloth,github_repo,unslothai/unsloth,"Fine-tuning & Reinforcement Learning for LLMs. 🦥 Train OpenAI gpt-oss, DeepSeek-R1, Qwen3, Gemma 3, TTS 2x faster with 70% less VRAM.",https://github.com/unslothai/unsloth,"agent, deepseek, deepseek-r1, fine-tuning, gemma, gemma3, gpt-oss, llama, llama3, llm, llms, mistral, openai, qwen, qwen3, reinforcement-learning, text-to-speech, tts, unsloth, voice-cloning",unslothai,47602,2025-10-29T14:24:15Z
gh_harry0703/MoneyPrinterTurbo,github_repo,harry0703/MoneyPrinterTurbo,利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.,https://github.com/harry0703/MoneyPrinterTurbo,"ai, automation, chatgpt, moviepy, python, shortvideo, tiktok",harry0703,47383,2025-10-29T14:29:35Z
gh_pathwaycom/llm-app,github_repo,pathwaycom/llm-app,"Ready-to-run cloud templates for RAG, AI pipelines, and enterprise search with live data. 🐳Docker-friendly.⚡Always in sync with Sharepoint, Google Drive, S3, Kafka, PostgreSQL, real-time data APIs, and more.",https://github.com/pathwaycom/llm-app,"chatbot, hugging-face, llm, llm-local, llm-prompting, llm-security, llmops, machine-learning, open-ai, pathway, rag, real-time, retrieval-augmented-generation, vector-database, vector-index",pathwaycom,45920,2025-10-29T13:33:32Z
gh_run-llama/llama_index,github_repo,run-llama/llama_index,LlamaIndex is the leading framework for building LLM-powered agents over your data.,https://github.com/run-llama/llama_index,"agents, application, data, fine-tuning, framework, llamaindex, llm, multi-agents, rag, vector-database",run-llama,44958,2025-10-29T14:49:25Z
gh_jeecgboot/JeecgBoot,github_repo,jeecgboot/JeecgBoot,🔥AI低代码平台，助力企业快速实现低代码开发和构建AI应用！前后端分离架构 SpringBoot3，SpringCloud、MybatisPlus，Ant Design&Vue3、TS+vite！强大代码生成器实现前后端一键生成，无需手写代码! 引领AI低代码开发模式：AI生成→在线编码→代码生成→手工合并，解决Java项目80%重复工作，提升效率，节省成本，兼顾灵活性~,https://github.com/jeecgboot/JeecgBoot,"activiti, agent, aiflow, ant-design-vue, antd, codegenerator, deepseek, flowable, java, langchain4j, llm, low-code, mybatis-plus, sa-token, spring-ai, spring-security, springboot, springboot3, springcloud, vue3",jeecgboot,44166,2025-10-29T14:18:45Z
gh_docling-project/docling,github_repo,docling-project/docling,Get your documents ready for gen AI,https://github.com/docling-project/docling,"ai, convert, document-parser, document-parsing, documents, docx, html, markdown, pdf, pdf-converter, pdf-to-json, pdf-to-text, pptx, tables, xlsx",docling-project,42581,2025-10-29T14:55:53Z
gh_mem0ai/mem0,github_repo,mem0ai/mem0,Universal memory layer for AI Agents; Announcing OpenMemory MCP - local and secure memory management.,https://github.com/mem0ai/mem0,"agents, ai, ai-agents, application, chatbots, chatgpt, genai, hacktoberfest, llm, long-term-memory, memory, memory-management, python, rag, state-management",mem0ai,42049,2025-10-29T14:56:18Z
gh_hpcaitech/ColossalAI,github_repo,hpcaitech/ColossalAI,"Making large AI models cheaper, faster and more accessible",https://github.com/hpcaitech/ColossalAI,"ai, big-model, data-parallelism, deep-learning, distributed-computing, foundation-models, heterogeneous-training, hpc, inference, large-scale, model-parallelism, pipeline-parallelism",hpcaitech,41218,2025-10-29T13:59:56Z
gh_crewAIInc/crewAI,github_repo,crewAIInc/crewAI,"Framework for orchestrating role-playing, autonomous AI agents. By fostering collaborative intelligence, CrewAI empowers agents to work together seamlessly, tackling complex tasks.",https://github.com/crewAIInc/crewAI,"agents, ai, ai-agents, aiagentframework, llms",crewAIInc,39837,2025-10-29T14:53:33Z
gh_zhayujie/chatgpt-on-wechat,github_repo,zhayujie/chatgpt-on-wechat,基于大模型搭建的聊天机器人，同时支持 微信公众号、企业微信应用、飞书、钉钉 等接入，可选择ChatGPT/Claude/DeepSeek/文心一言/讯飞星火/通义千问/ Gemini/GLM-4/Kimi/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。,https://github.com/zhayujie/chatgpt-on-wechat,"ai, ai-agent, chatgpt, claude-4, deepseek, dingtalk, feishu-bot, gemini, gpt-4, kimi, linkai, llm, mcp, multi-agent, openai, python3, qwen, rag, wechat, wechat-bot",zhayujie,39523,2025-10-29T14:00:39Z
gh_ray-project/ray,github_repo,ray-project/ray,Ray is an AI compute engine. Ray consists of a core distributed runtime and a set of AI Libraries for accelerating ML workloads.,https://github.com/ray-project/ray,"data-science, deep-learning, deployment, distributed, hyperparameter-optimization, hyperparameter-search, large-language-models, llm, llm-inference, llm-serving, machine-learning, optimization, parallel, python, pytorch, ray, reinforcement-learning, rllib, serving, tensorflow",ray-project,39580,2025-10-29T12:29:01Z
gh_QuivrHQ/quivr,github_repo,QuivrHQ/quivr,"Opiniated RAG for integrating GenAI in your apps 🧠   Focus on your product rather than the RAG. Easy integration in existing products with customisation!  Any LLM: GPT4, Groq, Llama. Any Vectorstore: PGVector, Faiss. Any Files. Anyway you want. ",https://github.com/QuivrHQ/quivr,"ai, api, chatbot, chatgpt, database, docker, framework, frontend, groq, html, javascript, llm, openai, postgresql, privacy, rag, react, security, typescript, vector",QuivrHQ,38562,2025-10-29T11:43:18Z
gh_janhq/jan,github_repo,janhq/jan,Jan is an open source alternative to ChatGPT that runs 100% offline on your computer.,https://github.com/janhq/jan,"chatgpt, gpt, llamacpp, llm, localai, open-source, self-hosted, tauri",janhq,38397,2025-10-29T14:55:35Z
gh_milvus-io/milvus,github_repo,milvus-io/milvus,"Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search",https://github.com/milvus-io/milvus,"anns, cloud-native, diskann, distributed, embedding-database, embedding-similarity, embedding-store, faiss, golang, hnsw, image-search, llm, nearest-neighbor-search, rag, vector-database, vector-search, vector-similarity, vector-store",milvus-io,38165,2025-10-29T14:19:28Z
gh_2noise/ChatTTS,github_repo,2noise/ChatTTS,A generative speech model for daily dialogue.,https://github.com/2noise/ChatTTS,"agent, chat, chatgpt, chattts, chinese, chinese-language, english, english-language, gpt, llm, llm-agent, natural-language-inference, python, text-to-speech, torch, torchaudio, tts",2noise,38055,2025-10-29T14:55:08Z
gh_LAION-AI/Open-Assistant,github_repo,LAION-AI/Open-Assistant,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",https://github.com/LAION-AI/Open-Assistant,"ai, assistant, chatgpt, discord-bot, language-model, machine-learning, nextjs, python, rlhf",LAION-AI,37483,2025-10-29T12:16:16Z
gh_babysor/MockingBird,github_repo,babysor/MockingBird,🚀AI拟声: 5秒内克隆您的声音并生成任意语音内容 Clone a voice in 5 seconds to generate arbitrary speech in real-time,https://github.com/babysor/MockingBird,"ai, deep-learning, pytorch, speech, text-to-speech, tts",babysor,36725,2025-10-29T02:01:24Z
gh_mindsdb/mindsdb,github_repo,mindsdb/mindsdb,Federated query engine for AI - The only MCP Server you'll ever need,https://github.com/mindsdb/mindsdb,"agents, agi, ai, analytics, artificial-inteligence, business-intelligence, databases, hacktoberfest, llms, mcp, rag",mindsdb,36654,2025-10-29T14:27:25Z
gh_chatchat-space/Langchain-Chatchat,github_repo,chatchat-space/Langchain-Chatchat,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM, Qwen 与 Llama 等语言模型的 RAG 与 Agent 应用 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM, Qwen and Llama) RAG and Agent app with langchain ",https://github.com/chatchat-space/Langchain-Chatchat,"chatbot, chatchat, chatglm, chatgpt, embedding, faiss, fastchat, gpt, knowledge-base, langchain, langchain-chatglm, llama, llm, milvus, ollama, qwen, rag, retrieval-augmented-generation, streamlit, xinference",chatchat-space,36369,2025-10-29T14:34:14Z
gh_mudler/LocalAI,github_repo,mudler/LocalAI,":robot: The free, Open Source alternative to OpenAI, Claude and others. Self-hosted and local-first. Drop-in replacement for OpenAI,  running on consumer-grade hardware. No GPU required. Runs gguf, transformers, diffusers and many more. Features: Generate Text, Audio, Video, Images, Voice Cloning, D",https://github.com/mudler/LocalAI,"ai, api, audio-generation, decentralized, distributed, gemma, image-generation, libp2p, llama, llm, mamba, mcp, mistral, musicgen, object-detection, rerank, rwkv, stable-diffusion, text-generation, tts",mudler,36115,2025-10-29T13:37:50Z
gh_upstash/context7,github_repo,upstash/context7,Context7 MCP Server -- Up-to-date code documentation for LLMs and AI code editors,https://github.com/upstash/context7,"llm, mcp, mcp-server, vibe-coding",upstash,35473,2025-10-29T14:48:29Z
gh_CherryHQ/cherry-studio,github_repo,CherryHQ/cherry-studio,🍒 Cherry Studio is a desktop client that supports for multiple LLM providers.,https://github.com/CherryHQ/cherry-studio,"agent, anthropic, assistant, chatbot, chatbotai, electron, llm, mcp-client, openai",CherryHQ,34766,2025-10-29T14:28:43Z
gh_agno-agi/agno,github_repo,agno-agi/agno,"Multi-agent framework, runtime and control plane. Built for speed, privacy, and scale.",https://github.com/agno-agi/agno,"agents, ai, ai-agents, developer-tools, python",agno-agi,34697,2025-10-29T14:53:28Z
gh_Pythagora-io/gpt-pilot,github_repo,Pythagora-io/gpt-pilot,The first real AI developer,https://github.com/Pythagora-io/gpt-pilot,"ai, codegen, coding-assistant, developer-tools, gpt-4, research-project",Pythagora-io,33540,2025-10-29T14:54:15Z
gh_explosion/spaCy,github_repo,explosion/spaCy,💫 Industrial-strength Natural Language Processing (NLP) in Python,https://github.com/explosion/spaCy,"ai, artificial-intelligence, cython, data-science, deep-learning, entity-linking, machine-learning, named-entity-recognition, natural-language-processing, neural-network, neural-networks, nlp, nlp-library, python, spacy, text-classification, tokenization",explosion,32732,2025-10-29T14:32:53Z
gh_lutzroeder/netron,github_repo,lutzroeder/netron,"Visualizer for neural network, deep learning and machine learning models",https://github.com/lutzroeder/netron,"ai, coreml, deep-learning, deeplearning, keras, machine-learning, machinelearning, ml, neural-network, numpy, onnx, pytorch, safetensors, tensorflow, tensorflow-lite, visualizer",lutzroeder,31657,2025-10-29T14:51:20Z
gh_khoj-ai/khoj,github_repo,khoj-ai/khoj,"Your AI second brain. Self-hostable. Get answers from the web or your docs. Build custom agents, schedule automations, do deep research. Turn any online or local LLM into your personal, autonomous AI (gpt, claude, gemini, llama, qwen, mistral). Get started - free.",https://github.com/khoj-ai/khoj,"agent, ai, assistant, chat, chatgpt, emacs, image-generation, llama3, llamacpp, llm, obsidian, obsidian-md, offline-llm, productivity, rag, research, self-hosted, semantic-search, stt, whatsapp-ai",khoj-ai,31421,2025-10-29T11:36:56Z
gh_huggingface/diffusers,github_repo,huggingface/diffusers,"🤗 Diffusers: State-of-the-art diffusion models for image, video, and audio generation in PyTorch.",https://github.com/huggingface/diffusers,"deep-learning, diffusion, flux, image-generation, image2image, image2video, latent-diffusion-models, pytorch, qwen-image, score-based-generative-modeling, stable-diffusion, stable-diffusion-diffusers, text2image, text2video, video2video",huggingface,31426,2025-10-29T14:58:15Z
gh_BerriAI/litellm,github_repo,BerriAI/litellm,"Python SDK, Proxy Server (LLM Gateway) to call 100+ LLM APIs in OpenAI format - [Bedrock, Azure, OpenAI, VertexAI, Cohere, Anthropic, Sagemaker, HuggingFace, Replicate, Groq]",https://github.com/BerriAI/litellm,"ai-gateway, anthropic, azure-openai, bedrock, gateway, langchain, litellm, llm, llm-gateway, llmops, mcp-gateway, openai, openai-proxy, vertex-ai",BerriAI,30452,2025-10-29T14:54:48Z
gh_AMAI-GmbH/AI-Expert-Roadmap,github_repo,AMAI-GmbH/AI-Expert-Roadmap,Roadmap to becoming an Artificial Intelligence Expert in 2022,https://github.com/AMAI-GmbH/AI-Expert-Roadmap,"ai, ai-roadmap, artificial-intelligence, data-analysis, data-science, deep-learning, machine-learning, neural-network, roadmap, study-plan",AMAI-GmbH,30437,2025-10-29T09:27:09Z
gh_Lightning-AI/pytorch-lightning,github_repo,Lightning-AI/pytorch-lightning,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes.",https://github.com/Lightning-AI/pytorch-lightning,"ai, artificial-intelligence, data-science, deep-learning, machine-learning, python, pytorch",Lightning-AI,30348,2025-10-29T10:28:39Z
gh_s0md3v/roop,github_repo,s0md3v/roop,one-click face swap,https://github.com/s0md3v/roop,"ai, face-swap",s0md3v,30320,2025-10-29T09:50:33Z
gh_JushBJJ/Mr.-Ranedeer-AI-Tutor,github_repo,JushBJJ/Mr.-Ranedeer-AI-Tutor,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,"ai, education, gpt-4, llm",JushBJJ,29659,2025-10-29T14:47:34Z
gh_continuedev/continue,github_repo,continuedev/continue,"⏩ Ship faster with Continuous AI. Build and run custom agents across your IDE, terminal, and CI",https://github.com/continuedev/continue,"agent, ai, claude, cli, developer-tools, hacktoberfest, intellij, jetbrains, llm, open-source, pycharm, qwen, software-development, visual-studio-code, vscode",continuedev,29554,2025-10-29T14:54:46Z
gh_microsoft/graphrag,github_repo,microsoft/graphrag,A modular graph-based Retrieval-Augmented Generation (RAG) system,https://github.com/microsoft/graphrag,"gpt, gpt-4, gpt4, graphrag, llm, llms, rag",microsoft,28901,2025-10-29T14:33:03Z
gh_svc-develop-team/so-vits-svc,github_repo,svc-develop-team/so-vits-svc,SoftVC VITS Singing Voice Conversion,https://github.com/svc-develop-team/so-vits-svc,"ai, audio-analysis, deep-learning, flow, generative-adversarial-network, pytorch, singing-voice-conversion, so-vits-svc, sovits, speech, variational-inference, vc, vits, voice, voice-changer, voice-conversion, voiceconversion",svc-develop-team,27713,2025-10-29T12:59:18Z
gh_voideditor/void,github_repo,voideditor/void,,https://github.com/voideditor/void,"chatgpt, claude, copilot, cursor, developer-tools, editor, llm, open-source, openai, visual-studio-code, vscode, vscode-extension",voideditor,27361,2025-10-29T14:46:14Z
gh_microsoft/semantic-kernel,github_repo,microsoft/semantic-kernel,Integrate cutting-edge LLM technology quickly and easily into your apps,https://github.com/microsoft/semantic-kernel,"ai, artificial-intelligence, llm, openai, sdk",microsoft,26557,2025-10-29T12:16:17Z
gh_labring/FastGPT,github_repo,labring/FastGPT,"FastGPT is a knowledge-based platform built on the LLMs, offers a comprehensive suite of out-of-the-box capabilities such as data processing, RAG retrieval, and visual AI workflow orchestration, letting you easily develop and deploy complex question-answering systems without the need for extensive s",https://github.com/labring/FastGPT,"agent, claude, deepseek, llm, mcp, nextjs, openai, qwen, rag, workflow",labring,26146,2025-10-29T14:36:05Z
gh_ComposioHQ/composio,github_repo,ComposioHQ/composio,Composio equips your AI agents & LLMs with 100+ high-quality integrations via function calling,https://github.com/ComposioHQ/composio,"agentic-ai, agents, ai, ai-agents, aiagents, developer-tools, function-calling, gpt-4, javascript, js, llm, llmops, mcp, python, remote-mcp-server, sse, typescript",ComposioHQ,25850,2025-10-29T14:18:57Z
gh_facefusion/facefusion,github_repo,facefusion/facefusion,Industry leading face manipulation platform,https://github.com/facefusion/facefusion,"ai, deep-fake, deepfake, face-swap, faceswap, lip-sync, lipsync",facefusion,25637,2025-10-29T14:45:51Z
